Product Name,Quantity,Sell Price,Date Sold,Product Category,Unnamed: 5,Unnamed: 6,Unnamed: 7
Bonakid 1+ 150g,1.0,110.0,01/12/2020,MILK SUPPLEMENTS,,,
Lola Remedios,1.0,12.0,01/12/2020,HERBAL MEDICINES,,,
Cotrimoxazole 480mg,2.0,10.0,01/12/2020,ANTIBIOTICS,,,
Flanax 550mg,2.0,52.0,01/12/2020,PAIN RELIEVERS,,,
Pacifier,1.0,20.0,01/12/2020,BABY PRODUCTS,,,
Robitussin 200mg,1.0,13.0,01/12/2020,RESPIRATORY,,,
Hivent Salbutamol Ampoule 2.5mL,3.0,45.0,01/12/2020,RESPIRATORY,,,
Bioflu 10mg/2mg/500mg,1.0,10.0,01/12/2020,PAIN RELIEVERS,,,
Tuseran Forte,2.0,24.0,01/12/2020,RESPIRATORY,,,
Cefuroxime Axetil 500mg,1.0,38.0,01/12/2020,ANTIBIOTICS,,,
Mefenamic Acid (generic),10.0,30.0,01/12/2020,PAIN RELIEVERS,,,
Celecoxib 200mg,1.0,7.0,01/12/2020,PAIN RELIEVERS,,,
Folic Acid 5mg,30.0,150.0,01/12/2020,OB PRODUCTS,,,
,,,01/12/2020,#REF!,,,
Imodium,2.0,36.0,01/12/2020,GASTRO DRUGS,,,
Co-amoxiclav 625mg,5.0,100.0,01/12/2020,ANTIBIOTICS,,,
Baby Diapers (medium) 4pcs,1.0,10.0,01/12/2020,BABY PRODUCTS,,,
Tuseran Forte,3.0,36.0,01/12/2020,RESPIRATORY,,,
Water Bottle 500mL (medium),1.0,10.0,01/12/2020,DRINKS,,,
Face Mask,4.0,20.0,01/12/2020,ALL MEDICAL SUPPLIES,,,
Mefenamic Acid (generic),4.0,12.0,01/12/2020,PAIN RELIEVERS,,,
Crown Bond Super Glue 3g,1.0,5.0,01/12/2020,OTHERS,,,
Face Mask,1.0,10.0,01/12/2020,ALL MEDICAL SUPPLIES,,,
Nipple (small),1.0,10.0,01/12/2020,BABY PRODUCTS,,,
Nipple (small),2.0,20.0,01/12/2020,BABY PRODUCTS,,,
Happy cotton,3.0,21.0,01/12/2020,ALL MEDICAL SUPPLIES,,,
Cloxacillin 500mg,4.0,32.0,01/12/2020,ANTIBIOTICS,,,
BL Cream,1.0,35.0,01/12/2020,CREAM AND OINTMENTS,,,
Efficascent Oil Xtreme 25 mL,1.0,50.0,01/12/2020,GALENICALS,,,
Vicks VapoRub (small),1.0,32.0,01/12/2020,GALENICALS,,,
Dolfenal 500mg,2.0,50.0,01/12/2020,PAIN RELIEVERS,,,
Saridon,2.0,14.0,01/12/2020,PAIN RELIEVERS,,,
Nipple (small),1.0,10.0,01/12/2020,BABY PRODUCTS,,,
Hivent Salbutamol Ampoule 2.5mL,2.0,30.0,01/12/2020,RESPIRATORY,,,
Alaxan FR 400mg,2.0,20.0,01/12/2020,PAIN RELIEVERS,,,
,2.0,10.0,01/12/2020,#REF!,,,
Baby Wipes,1.0,25.0,01/12/2020,BABY PRODUCTS,,,
Biogesic 500mg,2.0,10.0,01/12/2020,PAIN RELIEVERS,,,
Alaxan FR 400mg,1.0,10.0,01/12/2020,PAIN RELIEVERS,,,
Robitussin 200mg,1.0,13.0,01/12/2020,RESPIRATORY,,,
Celecoxib 200mg,1.0,7.0,01/12/2020,PAIN RELIEVERS,,,
Hivent Salbutamol Ampoule 2.5mL,2.0,30.0,01/12/2020,RESPIRATORY,,,
Diatabs 2mg,1.0,10.0,01/12/2020,GASTRO DRUGS,,,
Bonna 0-6 months 150g,2.0,330.0,01/12/2020,MILK SUPPLEMENTS,,,
Trust Pills 75mg,1.0,55.0,02/12/2020,CONTRACEPTIVES,,,
Tempra Syrup 1-5 years 60mL,1.0,105.0,02/12/2020,PEDIA BOTTLES,,,
Co-amoxiclav 625mg,4.0,80.0,02/12/2020,ANTIBIOTICS,,,
Biogesic 500mg,4.0,20.0,02/12/2020,PAIN RELIEVERS,,,
Cefuroxime Axetil 500mg,1.0,38.0,02/12/2020,ANTIBIOTICS,,,
Dolfenal 500mg,1.0,25.0,02/12/2020,PAIN RELIEVERS,,,
Losartan 100mg,1.0,7.0,02/12/2020,ALL HYPERTENSION,,,
Rejuvon OB Forte,10.0,90.0,02/12/2020,OB PRODUCTS,,,
Ferrous Sulfate 500mg,10.0,50.0,02/12/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Calcium Lactate 325mg,10.0,40.0,02/12/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Celecoxib 200mg,1.0,7.0,02/12/2020,PAIN RELIEVERS,,,
Baby Diapers (medium) 4pcs,1.0,10.0,02/12/2020,BABY PRODUCTS,,,
Shampoo (Sachet),1.0,6.0,02/12/2020,HYGIENE,,,
Celecoxib 200mg,1.0,7.0,02/12/2020,PAIN RELIEVERS,,,
Lola Remedios,2.0,24.0,02/12/2020,HERBAL MEDICINES,,,
Tuseran Forte,2.0,24.0,02/12/2020,RESPIRATORY,,,
Cefuroxime Axetil 500mg,2.0,76.0,02/12/2020,ANTIBIOTICS,,,
Johnson's Regular Baby Cologne 25mL,1.0,22.0,02/12/2020,BABY PRODUCTS,,,
Face Mask,2.0,20.0,02/12/2020,ALL MEDICAL SUPPLIES,,,
Opigesic 125mg,1.0,25.0,02/12/2020,PAIN RELIEVERS,,,
Solmux,1.0,12.0,02/12/2020,RESPIRATORY,,,
Nipple (small),1.0,10.0,02/12/2020,BABY PRODUCTS,,,
Flanax 550mg,3.0,78.0,02/12/2020,PAIN RELIEVERS,,,
Centrum Advance,1.0,13.0,02/12/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Amlodipine 10mg,1.0,6.0,02/12/2020,ALL HYPERTENSION,,,
Losartan 50mg,1.0,5.0,02/12/2020,ALL HYPERTENSION,,,
Flanax 550mg,1.0,26.0,02/12/2020,PAIN RELIEVERS,,,
Hivent Salbutamol Ampoule 2.5mL,1.0,15.0,02/12/2020,RESPIRATORY,,,
Pacifier,1.0,20.0,02/12/2020,BABY PRODUCTS,,,
Tissue Roll,2.0,30.0,02/12/2020,HYGIENE,,,
Dolfenal 500mg,1.0,25.0,02/12/2020,PAIN RELIEVERS,,,
Amoxicillin 500mg,2.0,10.0,02/12/2020,ANTIBIOTICS,,,
Mefenamic Acid (generic),1.0,3.0,02/12/2020,PAIN RELIEVERS,,,
Ambroxol 30mg,5.0,15.0,02/12/2020,RESPIRATORY,,,
Nipple (small),2.0,20.0,02/12/2020,BABY PRODUCTS,,,
Flanax 550mg,1.0,26.0,02/12/2020,PAIN RELIEVERS,,,
Saridon,4.0,28.0,02/12/2020,PAIN RELIEVERS,,,
Face Mask,3.0,29.0,02/12/2020,ALL MEDICAL SUPPLIES,,,
Pacifier,1.0,20.0,03/12/2020,BABY PRODUCTS,,,
,1.0,25.0,03/12/2020,#REF!,,,
,1.0,20.0,03/12/2020,#REF!,,,
Alcohol 250mL,1.0,65.0,03/12/2020,ALL MEDICAL SUPPLIES,,,
Rejuvon OB Forte,7.0,63.0,03/12/2020,OB PRODUCTS,,,
Calcium Lactate 325mg,10.0,40.0,03/12/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Ferrous Sulfate 500mg,7.0,35.0,03/12/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Toothbrush,1.0,15.0,03/12/2020,HYGIENE,,,
Mefenamic Acid (generic),2.0,6.0,03/12/2020,PAIN RELIEVERS,,,
Flanax 550mg,4.0,104.0,03/12/2020,PAIN RELIEVERS,,,
Buscopan 10mg,1.0,26.0,03/12/2020,GASTRO DRUGS,,,
Losartan 100mg,1.0,7.0,03/12/2020,ALL HYPERTENSION,,,
Alaxan FR 400mg,1.0,10.0,03/12/2020,PAIN RELIEVERS,,,
Alcohol 60mL,1.0,22.0,03/12/2020,ALL MEDICAL SUPPLIES,,,
Biogesic 500mg,2.0,10.0,03/12/2020,PAIN RELIEVERS,,,
Bioflu 10mg/2mg/500mg,2.0,20.0,03/12/2020,PAIN RELIEVERS,,,
Decolgen Forte 25mg/2mg/500mg,5.0,40.0,03/12/2020,PAIN RELIEVERS,,,
Celecoxib 200mg,1.0,7.0,03/12/2020,PAIN RELIEVERS,,,
Symdex-D Drops 15mL,1.0,59.0,03/12/2020,PAIN RELIEVERS,,,
Diclofenac Sodium 100mg,1.0,5.0,03/12/2020,PAIN RELIEVERS,,,
Neozep,2.0,14.0,03/12/2020,RESPIRATORY,,,
Povidone Iodine 30 mL,1.0,30.0,03/12/2020,ALL MEDICAL SUPPLIES,,,
Biogesic 500mg,10.0,50.0,03/12/2020,PAIN RELIEVERS,,,
Face Mask,1.0,10.0,03/12/2020,ALL MEDICAL SUPPLIES,,,
Amlodipine 10mg,3.0,18.0,03/12/2020,ALL HYPERTENSION,,,
Pharex Vit.B Complex,4.0,24.0,03/12/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Amoxicillin Drops,5.0,25.0,03/12/2020,PEDIA BOTTLES,,,
Cefalexin 500mg,2.0,16.0,03/12/2020,ANTIBIOTICS,,,
Eskinol 225mL,1.0,60.0,03/12/2020,COSMETICS,,,
Mefenamic Acid (generic),4.0,12.0,03/12/2020,PAIN RELIEVERS,,,
Baby Wipes,1.0,25.0,03/12/2020,BABY PRODUCTS,,,
Hivent Salbutamol Ampoule 2.5mL,2.0,30.0,03/12/2020,RESPIRATORY,,,
Eskinol 225mL,1.0,60.0,03/12/2020,COSMETICS,,,
Vicks VapoRub (small),1.0,32.0,03/12/2020,GALENICALS,,,
Baby Wipes,1.0,70.0,03/12/2020,BABY PRODUCTS,,,
Ponstan 500mg,1.0,28.0,03/12/2020,PAIN RELIEVERS,,,
Baby Diapers (small) 4pcs,1.0,30.0,03/12/2020,BABY PRODUCTS,,,
Nestogen 2 135g,1.0,75.0,03/12/2020,COFFEE TEAS AND MILKS,,,
Trust Pills 75mg,1.0,55.0,03/12/2020,CONTRACEPTIVES,,,
Flanax 550mg,1.0,26.0,03/12/2020,PAIN RELIEVERS,,,
Mefenamic Acid Ritemed 500mg,3.0,21.0,03/12/2020,PAIN RELIEVERS,,,
Fissan Prickly Heat Powder 25g,1.0,35.0,03/12/2020,HYGIENE,,,
Mefenamic Acid Ritemed 500mg,1.0,7.0,03/12/2020,PAIN RELIEVERS,,,
Biogesic 500mg,1.0,5.0,03/12/2020,PAIN RELIEVERS,,,
Face Mask,1.0,10.0,03/12/2020,ALL MEDICAL SUPPLIES,,,
Kremil-S,1.0,9.0,04/12/2020,GASTRO DRUGS,,,
Vicks VapoRub (small),1.0,32.0,04/12/2020,GALENICALS,,,
Bonna Low Lactose 0-12 months 180g,,,04/12/2020,MILK SUPPLEMENTS,,,
Toothbrush,1.0,15.0,04/12/2020,HYGIENE,,,
RDL Whitening Papaya Soap 25g,1.0,60.0,04/12/2020,HYGIENE,,,
Nipple (small),2.0,20.0,04/12/2020,BABY PRODUCTS,,,
Celecoxib 200mg,1.0,7.0,04/12/2020,PAIN RELIEVERS,,,
Pharex Vit.B Complex,2.0,12.0,04/12/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Biogesic Syrup 2-6 years 60mL,1.0,95.0,04/12/2020,PAIN RELIEVERS,,,
Pharex Vit.B Complex,1.0,6.0,04/12/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Losartan 100mg,1.0,7.0,04/12/2020,ALL HYPERTENSION,,,
Gauze (large),1.0,6.0,04/12/2020,ALL MEDICAL SUPPLIES,,,
Mefenamic Acid (generic),1.0,3.0,04/12/2020,PAIN RELIEVERS,,,
Decolgen Forte 25mg/2mg/500mg,5.0,40.0,04/12/2020,PAIN RELIEVERS,,,
Celecoxib 200mg,1.0,7.0,04/12/2020,PAIN RELIEVERS,,,
Salonpas Patch,2.0,16.0,04/12/2020,PAIN RELIEVERS,,,
Salonpas Patch,2.0,16.0,04/12/2020,PAIN RELIEVERS,,,
Buscopan 10mg,2.0,52.0,04/12/2020,GASTRO DRUGS,,,
Advil 200mg,2.0,24.0,04/12/2020,PAIN RELIEVERS,,,
Pregnancy Test,1.0,35.0,04/12/2020,ALL MEDICAL SUPPLIES,,,
Solmux,1.0,12.0,04/12/2020,RESPIRATORY,,,
Ponstan 500mg,2.0,56.0,04/12/2020,PAIN RELIEVERS,,,
Tempra Forte Syrup 6-12 years 60mL,1.0,159.0,04/12/2020,PEDIA BOTTLES,,,
Mefenamic Acid (generic),1.0,3.0,04/12/2020,PAIN RELIEVERS,,,
Mefenamic Acid (generic),4.0,12.0,04/12/2020,PAIN RELIEVERS,,,
Cotrimoxazole 480mg,10.0,50.0,04/12/2020,ANTIBIOTICS,,,
Alaxan FR 400mg,2.0,20.0,04/12/2020,PAIN RELIEVERS,,,
Neobloc 50mg,10.0,30.0,04/12/2020,ALL HYPERTENSION,,,
Pacifier,1.0,20.0,04/12/2020,BABY PRODUCTS,,,
Salonpas Patch,2.0,16.0,04/12/2020,PAIN RELIEVERS,,,
Losartan 50mg,2.0,10.0,04/12/2020,ALL HYPERTENSION,,,
Baby Diapers (per piece),1.0,10.0,04/12/2020,BABY PRODUCTS,,,
Shampoo (Sachet),1.0,6.0,04/12/2020,HYGIENE,,,
Toothpaste Sachet,1.0,6.0,04/12/2020,HYGIENE,,,
Losartan 50mg,10.0,50.0,05/12/2020,ALL HYPERTENSION,,,
Face Mask,2.0,10.0,05/12/2020,ALL MEDICAL SUPPLIES,,,
Losartan 100mg,1.0,7.0,05/12/2020,ALL HYPERTENSION,,,
Symdex-D 25mg/2mg/325mg,2.0,10.0,05/12/2020,PAIN RELIEVERS,,,
Face Mask,1.0,5.0,05/12/2020,ALL MEDICAL SUPPLIES,,,
Nystatin Syrup,1.0,90.0,05/12/2020,,,,
Diclofenac Sodium 100mg,4.0,20.0,05/12/2020,PAIN RELIEVERS,,,
Mefenamic Acid (generic),4.0,12.0,05/12/2020,PAIN RELIEVERS,,,
Ponstan 500mg,2.0,56.0,05/12/2020,PAIN RELIEVERS,,,
Shampoo (Sachet),1.0,6.0,05/12/2020,HYGIENE,,,
Flanax 550mg,2.0,52.0,05/12/2020,PAIN RELIEVERS,,,
Biogesic 500mg,4.0,20.0,05/12/2020,PAIN RELIEVERS,,,
Dolfenal 500mg,1.0,25.0,05/12/2020,PAIN RELIEVERS,,,
Dolfenal 500mg,1.0,25.0,05/12/2020,PAIN RELIEVERS,,,
Decolgen Forte 25mg/2mg/500mg,2.0,16.0,05/12/2020,PAIN RELIEVERS,,,
Amoxicillin Syrup,1.0,48.0,05/12/2020,ANTIBIOTICS,,,
Aceite De Manzanilla 25mL,1.0,20.0,05/12/2020,GALENICALS,,,
Amoxicillin 500mg,5.0,25.0,05/12/2020,ANTIBIOTICS,,,
Mefenamic Acid (generic),5.0,15.0,05/12/2020,PAIN RELIEVERS,,,
Hivent Salbutamol Ampoule 2.5mL,1.0,15.0,05/12/2020,RESPIRATORY,,,
Hivent Salbutamol Ampoule 2.5mL,1.0,15.0,05/12/2020,RESPIRATORY,,,
Face Mask,1.0,5.0,05/12/2020,ALL MEDICAL SUPPLIES,,,
Pacifier,1.0,20.0,05/12/2020,BABY PRODUCTS,,,
Toothbrush,1.0,15.0,05/12/2020,HYGIENE,,,
Medicol Advance 200mg,1.0,8.5,05/12/2020,PAIN RELIEVERS,,,
Biogesic 500mg,1.0,5.0,05/12/2020,PAIN RELIEVERS,,,
Baby Feeding Bottle (large),1.0,60.0,06/12/2020,BABY PRODUCTS,,,
Biogesic Syrup 2-6 years 60mL,1.0,95.0,06/12/2020,PAIN RELIEVERS,,,
Saridon,4.0,28.0,06/12/2020,PAIN RELIEVERS,,,
Bioflu 10mg/2mg/500mg,1.0,10.0,06/12/2020,PAIN RELIEVERS,,,
Stresstabs,4.0,48.0,06/12/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Multigo Multivitamins + Iron,2.0,12.0,06/12/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Face Mask,1.0,5.0,06/12/2020,ALL MEDICAL SUPPLIES,,,
Losartan 100mg,1.0,7.0,06/12/2020,ALL HYPERTENSION,,,
Sambong 500mg,5.0,50.0,06/12/2020,HERBAL MEDICINES,,,
Face Mask,1.0,5.0,06/12/2020,ALL MEDICAL SUPPLIES,,,
Ambroxol Syrup 60mL,1.0,53.0,06/12/2020,RESPIRATORY,,,
Vicks VapoRub (small),1.0,32.0,06/12/2020,GALENICALS,,,
Neozep,2.0,14.0,06/12/2020,RESPIRATORY,,,
Buscopan 10mg,1.0,25.0,06/12/2020,GASTRO DRUGS,,,
Fiona Cologne,1.0,40.0,06/12/2020,COSMETICS,,,
Cetirizine 10mg,22.0,99.0,06/12/2020,ANTIHISTAMINES,,,
Trust Pills 75mg,1.0,55.0,06/12/2020,CONTRACEPTIVES,,,
Bioflu 10mg/2mg/500mg,3.0,30.0,06/12/2020,PAIN RELIEVERS,,,
Amoxicillin 500mg,1.0,5.0,06/12/2020,ANTIBIOTICS,,,
Mefenamic Acid (generic),1.0,3.0,06/12/2020,PAIN RELIEVERS,,,
Face Mask,2.0,10.0,06/12/2020,ALL MEDICAL SUPPLIES,,,
BL Cream,1.0,35.0,06/12/2020,CREAM AND OINTMENTS,,,
Losartan 50mg,10.0,50.0,06/12/2020,ALL HYPERTENSION,,,
Katinko Ointment,1.0,35.0,06/12/2020,GALENICALS,,,
Gauze (large),16.0,96.0,06/12/2020,ALL MEDICAL SUPPLIES,,,
Dolfenal 500mg,2.0,50.0,06/12/2020,PAIN RELIEVERS,,,
Gauze (large),10.0,60.0,06/12/2020,ALL MEDICAL SUPPLIES,,,
Mefenamic Acid Ritemed 500mg,3.0,21.0,06/12/2020,PAIN RELIEVERS,,,
Mefenamic Acid (generic),4.0,12.0,06/12/2020,PAIN RELIEVERS,,,
Ponstan 500mg,2.0,56.0,06/12/2020,PAIN RELIEVERS,,,
Diclofenac Sodium 100mg,1.0,5.0,06/12/2020,PAIN RELIEVERS,,,
Imodium,2.0,32.0,06/12/2020,GASTRO DRUGS,,,
Ambroxol 30mg,5.0,15.0,06/12/2020,RESPIRATORY,,,
Amlodipine 10mg,1.0,6.0,06/12/2020,ALL HYPERTENSION,,,
Cotrimoxazole 480mg,3.0,15.0,06/12/2020,ANTIBIOTICS,,,
BL Cream,1.0,35.0,06/12/2020,CREAM AND OINTMENTS,,,
Tempra Syrup 1-5 years 60mL,1.0,105.0,06/12/2020,PEDIA BOTTLES,,,
Water Bottle 500mL (medium),1.0,10.0,06/12/2020,DRINKS,,,
,1.0,8.0,06/12/2020,#REF!,,,
Medicol Advance 200mg,1.0,8.5,07/12/2020,PAIN RELIEVERS,,,
Nipple (small),1.0,10.0,07/12/2020,BABY PRODUCTS,,,
Neozep,2.0,14.0,07/12/2020,RESPIRATORY,,,
Skelan 550mg,2.0,44.0,07/12/2020,PAIN RELIEVERS,,,
Losartan 100mg,1.0,7.0,07/12/2020,ALL HYPERTENSION,,,
Kremil-S,5.0,47.5,07/12/2020,GASTRO DRUGS,,,
Face Mask,2.0,10.0,07/12/2020,ALL MEDICAL SUPPLIES,,,
Losartan 50mg,10.0,50.0,07/12/2020,ALL HYPERTENSION,,,
Nipple (small),1.0,10.0,07/12/2020,BABY PRODUCTS,,,
Hivent Salbutamol Ampoule 2.5mL,2.0,30.0,07/12/2020,RESPIRATORY,,,
Ascorbic Acid 500mg,1.0,4.0,07/12/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Amlodipine 10mg,10.0,60.0,07/12/2020,ALL HYPERTENSION,,,
Losartan 100mg,10.0,70.0,07/12/2020,ALL HYPERTENSION,,,
Vicks VapoRub (large),1.0,50.0,07/12/2020,GALENICALS,,,
Biogesic Syrup 2-6 years 60mL,1.0,95.0,07/12/2020,PAIN RELIEVERS,,,
Amlodipine 10mg,3.0,18.0,07/12/2020,ALL HYPERTENSION,,,
Losartan 50mg,3.0,15.0,07/12/2020,ALL HYPERTENSION,,,
Mefenamic Acid (generic),5.0,15.0,07/12/2020,PAIN RELIEVERS,,,
Hivent Salbutamol Ampoule 2.5mL,1.0,15.0,07/12/2020,RESPIRATORY,,,
Lady Pills 30mcg/150mcg,1.0,50.0,07/12/2020,CONTRACEPTIVES,,,
Vicks VapoRub (small),1.0,32.0,07/12/2020,GALENICALS,,,
Alaxan FR 400mg,1.0,10.0,07/12/2020,PAIN RELIEVERS,,,
Neozep,5.0,35.0,07/12/2020,RESPIRATORY,,,
Alaxan FR 400mg,2.0,20.0,07/12/2020,PAIN RELIEVERS,,,
Bioflu 10mg/2mg/500mg,2.0,20.0,07/12/2020,PAIN RELIEVERS,,,
Nestogen 2 135g,1.0,75.0,07/12/2020,COFFEE TEAS AND MILKS,,,
Skelan 550mg,3.0,66.0,07/12/2020,PAIN RELIEVERS,,,
Nipple (small),4.0,40.0,07/12/2020,BABY PRODUCTS,,,
Hivent Salbutamol Ampoule 2.5mL,1.0,15.0,07/12/2020,RESPIRATORY,,,
Alcohol 60mL,1.0,22.0,07/12/2020,ALL MEDICAL SUPPLIES,,,
Hydrogen Peroxide,1.0,25.0,07/12/2020,ALL MEDICAL SUPPLIES,,,
Band Aid,4.0,4.0,07/12/2020,ALL MEDICAL SUPPLIES,,,
Syringe 10 CC,1.0,10.0,07/12/2020,ALL MEDICAL SUPPLIES,,,
Povidone Iodine 15 mL,1.0,30.0,07/12/2020,ALL MEDICAL SUPPLIES,,,
Amoxicillin Syrup,1.0,48.0,07/12/2020,ANTIBIOTICS,,,
Paracetamol (generic),1.0,30.0,07/12/2020,PAIN RELIEVERS,,,
Amlodipine 10mg,1.0,6.0,07/12/2020,ALL HYPERTENSION,,,
Stresstabs,1.0,12.0,07/12/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Myra-E,1.0,14.0,07/12/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Biogesic 500mg,1.0,5.0,07/12/2020,PAIN RELIEVERS,,,
Lola Remedios,2.0,24.0,07/12/2020,HERBAL MEDICINES,,,
Tempra Forte Syrup 6-12 years 60mL,1.0,159.0,07/12/2020,PEDIA BOTTLES,,,
Bioflu 10mg/2mg/500mg,3.0,30.0,07/12/2020,PAIN RELIEVERS,,,
Water Bottle 500mL (medium),2.0,20.0,07/12/2020,DRINKS,,,
Biogesic Syrup 2-6 years 60mL,1.0,95.0,08/12/2020,PAIN RELIEVERS,,,
Nipple (small),3.0,30.0,08/12/2020,BABY PRODUCTS,,,
Efficascent Oil 25 mL,1.0,40.0,08/12/2020,GALENICALS,,,
Mefenamic Acid Ritemed 500mg,2.0,14.0,08/12/2020,PAIN RELIEVERS,,,
Cetirizine Syrup 60mL,1.0,55.0,08/12/2020,ANTIHISTAMINES,,,
Ascorbic Acid 500mg,1.0,4.0,08/12/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Pharex Vit.B Complex,4.0,24.0,08/12/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Co-amoxiclav 625mg,14.0,280.0,08/12/2020,ANTIBIOTICS,,,
Mefenamic Acid (generic),10.0,30.0,08/12/2020,PAIN RELIEVERS,,,
Pacifier,1.0,20.0,08/12/2020,BABY PRODUCTS,,,
Pregnancy Test,1.0,35.0,08/12/2020,ALL MEDICAL SUPPLIES,,,
Losartan 100mg,1.0,7.0,08/12/2020,ALL HYPERTENSION,,,
Medicol Advance 200mg,2.0,17.0,08/12/2020,PAIN RELIEVERS,,,
Celecoxib 200mg,1.0,7.0,08/12/2020,PAIN RELIEVERS,,,
Biogesic 500mg,1.0,5.0,08/12/2020,PAIN RELIEVERS,,,
Hivent Salbutamol Ampoule 2.5mL,1.0,15.0,08/12/2020,RESPIRATORY,,,
Mefenamic Acid (generic),5.0,15.0,08/12/2020,PAIN RELIEVERS,,,
Nipple (small),3.0,30.0,08/12/2020,BABY PRODUCTS,,,
Cetirizine Syrup 60mL,1.0,55.0,08/12/2020,ANTIHISTAMINES,,,
Losartan 50mg,3.0,18.0,08/12/2020,ALL HYPERTENSION,,,
Amlodipine 10mg,3.0,15.0,08/12/2020,ALL HYPERTENSION,,,
Aceite De Manzanilla 25mL,1.0,20.0,08/12/2020,GALENICALS,,,
Amoxicillin Syrup,1.0,48.0,08/12/2020,ANTIBIOTICS,,,
Hivent Salbutamol Ampoule 2.5mL,2.0,30.0,08/12/2020,RESPIRATORY,,,
,1.0,30.0,08/12/2020,#REF!,,,
Biogesic 500mg,2.0,10.0,08/12/2020,PAIN RELIEVERS,,,
Sambong 500mg,4.0,40.0,08/12/2020,HERBAL MEDICINES,,,
Baby Feeding Bottle (small),1.0,50.0,08/12/2020,BABY PRODUCTS,,,
Omeprazole 40mg,3.0,45.0,08/12/2020,GASTRO DRUGS,,,
Lagundi Tablet,10.0,60.0,08/12/2020,HERBAL MEDICINES,,,
Tiki-tiki Star Drops 30mL,1.0,65.0,08/12/2020,PEDIA BOTTLES,,,
Dolfenal 500mg,2.0,50.0,08/12/2020,PAIN RELIEVERS,,,
Biogesic Syrup 2-6 years 60mL,1.0,95.0,08/12/2020,PAIN RELIEVERS,,,
Johnson's Baby Oil 25mL,1.0,20.0,08/12/2020,BABY PRODUCTS,,,
Solmux,3.0,36.0,08/12/2020,RESPIRATORY,,,
Amlodipine 10mg,1.0,6.0,09/12/2020,ALL HYPERTENSION,,,
Bonamil 6-12 months 400g,1.0,235.0,09/12/2020,MILK SUPPLEMENTS,,,
Neozep,2.0,14.0,09/12/2020,RESPIRATORY,,,
Buscopan 10mg,4.0,100.0,09/12/2020,GASTRO DRUGS,,,
Pregnancy Test,1.0,35.0,09/12/2020,ALL MEDICAL SUPPLIES,,,
Losartan 100mg,1.0,7.0,09/12/2020,ALL HYPERTENSION,,,
Celecoxib 200mg,3.0,21.0,09/12/2020,PAIN RELIEVERS,,,
Happy cotton,1.0,7.0,09/12/2020,ALL MEDICAL SUPPLIES,,,
Cottonbuds (small pack),1.0,7.0,09/12/2020,ALL MEDICAL SUPPLIES,,,
Myra-E,1.0,14.0,09/12/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Stresstabs,1.0,12.0,09/12/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Aceite De Alcamforado 50mL,1.0,30.0,09/12/2020,GALENICALS,,,
Bonamil 6-12 months 150g,1.0,115.0,09/12/2020,MILK SUPPLEMENTS,,,
Flugard 500mg,1.0,10.0,09/12/2020,PAIN RELIEVERS,,,
Mallows,3.0,6.0,09/12/2020,FOODS,,,
Mefenamic Acid (generic),3.0,9.0,09/12/2020,PAIN RELIEVERS,,,
Amlodipine 5mg,1.0,5.0,09/12/2020,ALL HYPERTENSION,,,
Kremil-S,4.0,38.0,09/12/2020,GASTRO DRUGS,,,
Cefuroxime Axetil 500mg,1.0,38.0,09/12/2020,ANTIBIOTICS,,,
Amoxicillin 500mg,4.0,20.0,09/12/2020,ANTIBIOTICS,,,
Celecoxib 200mg,14.0,70.0,09/12/2020,PAIN RELIEVERS,,,
Bonna 0-6 months 150g,1.0,115.0,09/12/2020,MILK SUPPLEMENTS,,,
Cotrimoxazole 800mg,3.0,30.0,09/12/2020,ANTIBIOTICS,,,
Shampoo (Sachet),1.0,6.0,09/12/2020,HYGIENE,,,
Mefenamic Acid (generic),2.0,6.0,09/12/2020,PAIN RELIEVERS,,,
Biogesic 500mg,2.0,10.0,09/12/2020,PAIN RELIEVERS,,,
Tuseran Forte,1.0,12.0,09/12/2020,RESPIRATORY,,,
,1.0,30.0,09/12/2020,#REF!,,,
Tissue Roll,1.0,15.0,09/12/2020,HYGIENE,,,
RDL Whitening Papaya Soap 25g,1.0,50.0,09/12/2020,HYGIENE,,,
Ambroxol 30mg,10.0,30.0,09/12/2020,RESPIRATORY,,,
Dulcolax Suppository 5mg,1.0,65.0,10/12/2020,GASTRO DRUGS,,,
Specimen Container,1.0,10.0,10/12/2020,ALL MEDICAL SUPPLIES,,,
